Name,Slug,Published Date,Categories,Thumbnail image,Post Summary,Category
Let’s Keep Up With the ‘Gold Standard’ of Hygiene Practices,lets-keep-up-with-the-gold-standard-of-hygiene-practices,Wed Feb 19 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Editor's Choice
[INVITE ONLY] Limited Period Offer: $10 off Home Services,limited-period-offer-10-off-home-services,,,,,
Little Things at Home Which Harm Our Children’s Health!,little-things-at-home-which-harm-our-childrens-health,Tue Nov 20 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Home Tips
Lo Hei Phrases and How to Do it Like a Pro,lo-hei-phrases,Thu Feb 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75097dbdc866a57fe4a0b_CNY-Lo-Hei-Blog.jpeg,Yu Sheng toss or the propseprity toss is an integral part of Chinese New Year celebrations. Learn Lo Hei phrases and how to do it like a pro.,Singapore Living
Traditional Local Singapore Snacks You Must Try,local-singapore-snacks,Fri Oct 08 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Here is the list of a few popular traditional local Singapore snacks you can munch on. Find out the history and rich culture these snacks are steeped in.,Singapore Living
This Local Startup Brings Gym to Your Home,local-startup-brings-gym-to-your-home,Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Interviews
Looking for a Home Cooked Meal Without Hassle?,looking-for-a-home-cooked-meal-without-hassle,Thu Jun 09 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75051c043ed5a9987b7fd_Looking-for-a-home-cooked-meal-without-hassle-1-1.jpeg,Are you a working individual who is looking for home chef service in Singapore? We have the expert cooks for every cuisine.,Home Tips
Lunar New Year Costume: What to Wear for CNY 2024 in Singapore,lunar-new-year-costume-in-singapore,Wed Jan 17 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65a7ba8a4aa3adf80023abc9_Lunar%20New%20Year%20Costume%20What%20to%20Wear%20for%20CNY%202024%20in%20Singapore.webp,Looking for Lunar New Year Costume? Here is a guide for beginners on what to wear for Chinese New Year 2004 in Singapore. Find your favourite outfit.,Singapore Living
Lunar New Year Decorations: How to Decorate Your Home,lunar-new-year-decorations,Thu Feb 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Lunar New Year decorations at Chinese homes begin at least ten days before the New Year. Here a few ideas to help you get started.,Home Projects & DIY
How to Make Money by Renting Out a Part of Your Home,make-money-by-renting-out-in-singapore,Thu Sep 02 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/648825c4acb57ccc43d0a423_Make-Money-by-Renting-Out-in-Singapore.jpg,This article lists out some clever ways to make money by renting out a part of your home in Singapore for passive income.,Editor's Choice
10 Ways to Manage Stress at Work,manage-stress-at-work,Fri Aug 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6486ed8e46ea0f62af3b4688_Manage-Stress-at-Work.jpg,"Covid-19 era gives a plethora of flexible work options. However, worked are still working long hours. Learn how to manage stress at work.",Editor's Choice
Manage your old clothes before shopping for new,manage-your-old-stuff-to-shop-for-new-clothes-and-accessories,Wed Jun 10 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7504e61a91882e8ab0e44_shoppoing-1.png,Do you shop until you drop without planning? Learn how you can manage old clothes and buy new only if absolutely necessary.,
Managing Elderly Behaviour: How to Deal with Difficult Behaviours in the Elderly,managing-difficult-elderly-behaviour,Fri Jun 24 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75116dbdc86a8fdfe54c3_Managing-Difficult-Elderly-Behaviour.jpeg,Let us see what some of the common elderly behaviours are and how managing eldelry behaviour can be addressed so you can deal with easily.,Editor's Choice
March 2024 Promotion: 1 FREE Cleaning with Recurring Cleaning Order,march-promotion-1-free-cleaning,,Deals,,,
Mastering Holiday Productivity: 4 Effective Strategies for a Productive Christmas,mastering-holiday-productivity,Fri Dec 08 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/657358afb1d830d9b6e0aaae_Mastering%20Holiday%20Productivity%204%20Effective%20Strategies.webp,"Unlock Christmas productivity in Singapore with expert tips! Delegate tasks efficiently with Sendhelper, your trusted home service provider. Elevate your holiday season!",Singapore Living
Mattress Blood Stain Removal Tips: How to Remove Blood Stains from Mattress,mattress-blood-stain-removal,Mon Apr 29 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/662fc31d5cf0d407aed8731f_Mattress%20Blood%20Stain%20Removal%20Tips.webp,Learn how to tackle stubborn blood stains and make your mattress sparkling clean.,Home Tips
Mattress Cleaning in Singapore: The Ultimate Guide for Cleaning Mattress at Home,mattress-cleaning,Wed Jun 12 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6669b75559035c28d3fc347d_mattress%20cleaning1.webp,A clean and germ-free mattress is necessary for a soud sleep. Mattress cleaning should be a part of your cleaning routine. Here's how:,Home Projects & DIY
Mental Health and Cleanliness: Expert Views on Why Cleaning Home Improves Your Mental Health in Singapore,mental-health-and-cleanliness,Sun Nov 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/655a105df4af37fcb602652d_Mental%20Health%20and%20Cleanliness.webp,Mental health and cleanliness are connected. Cleaning home improves your mental health in addition to physical health. Find out how by the expert views in SIngapore.,Editor's Choice
Useful Modes and Features on Aircon Remotes That You Probably Didn’t Know About,modes-and-features-on-aircon-remotes,Wed Mar 30 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64881cc8e545bb88ff7b490c_Features-on-Aircon-Remotes.jpg,Let us have a look at some of the modes and modern features on aircon remotes that will offer better control over the temperature in your room.,Home Tips
Mother's Day Giveaway 2023: Tri-yearly Aircon Servicing,mothers-day-giveaway-2023-tri-yearly-aircon-servicing,Wed May 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Mother's Day Giveaway Contest on Instagram: FREE Aircon Servicing for a Year,mothers-day-giveaway-contest-on-instagram-free-aircon-servicing-for-a-year,Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
MOTHER'S DAY PROMO: $10 CASHBACK ON ALL SERVICES,mothers-day-promo-10-cashback-on-all-services,Wed May 04 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75109d50a073b965f4347_Mothers_Day_Blog.png,"$12 OFF all Sendhelper home services. Find the best deal in Singapore for cleaning, laundry, aircon, handyman and pest control!",
MOTHER'S DAY PROMO:   10% OFF ALL SERVICES,mothers-day-promo-10-off-all-services,Tue May 04 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Motivation for Cleaning at Workplace,motivation-for-cleaning-at-workplace,,,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d3a63d8fe16b1be82ce37a_Motivation_for_cleaning_at_workplace-1.png,SendHelper shares Steps on Motivation for cleaning at workplace and how to keep things hygienic to maintain the health of employees for successful business.,
Motivation for Cleaning at Workplace,motivation-for-cleaning-at-workplace-5,Tue Jun 09 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d3a63d8fe16b1be82ce37a_Motivation_for_cleaning_at_workplace-1.png,Is your workplace clean? Find out why it is important to have tidy workplace to boost employee productivity.,
Motivation for Cleaning at Workplace,motivation-for-cleaning-at-workplace-9,Tue Jun 09 2015 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d3a63d8fe16b1be82ce37a_Motivation_for_cleaning_at_workplace-1.png,Is your workplace clean? Find out why it is important to have tidy workplace to boost employee productivity.,
Move-out Cleaning Checklist: What Should Property Owners Do Between Tenancy,move-out-cleaning-checklist-for-property-owners,Wed Aug 04 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750c3318b0b5501aab43f_Move-out-Cleaning-Checklist.jpeg,This article presents property owners with a basic move-out cleaning checklist that can make cleaning between tenants easy.,Home Tips
Move-Out Cleaning: What You Need to Know Before an Apartment Handover,move-out-cleaning-for-tenants,Thu Oct 29 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7507325c16a5cf7e3f939_Move-out-Blog-29-Oct.jpeg,Here is a list of important things you need to consider while doing a move-out cleaning before handing the apartment over to the landlord.,Editor's Choice
4 Move Out Cleaning Pointers You Need to Know Before an Apartment Handover in Singapore,move-out-cleaning-what-you-need-to-know-before-an-apartment-handover,Tue Nov 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/655b7d194ef7cf837184c603_Move-Out%20Cleaning%204%20Pointers%20You%20Need%20to%20Know.webp,Here are 4 pointers on move-out cleaning you need to know for a peace of mind while handing over your apartment.,Home Tips
[Movers and Packers Customers Only] $25 off Deep Cleaning Service,movers-and-packers-customers-only-25-off-deep-cleaning-service,Fri Sep 08 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Precautions to Take While Moving House During the Pandemic,moving-house-during-the-pandemic,Tue Sep 28 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750d29c1d376f634d7297_Moving-in-During-the-Pandemic.png,This article discusses precuations to take while moving house during the pandemic and a few tips to have an easy shifting experience.,Home Projects & DIY
"Moving Out Preparation Checklist: How to Plan, Prepare and Pack for a Move Out in Singapore",moving-out-preparation-checklist,Thu Sep 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/650c242f7c6b7d3514e53857_Moving%20out%20preparation%20checklist.webp,"Here's a comprehensive moving out preparation checklist from Sendhelper’s expert moving team to help you effectively plan, prepare, and organize for your upcoming move to a new place in Singapore. ",Editor's Choice
NATIONAL DAY PROMO: $9 OFF SELECTED SERVICES,national-day-promo-2021,Tue Aug 03 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750c1883e45b0a4226912_National-Day-Promo_FB.jpeg,,
NATIONAL DAY PROMO: $8 OFF ONE-TIME CLEANING SERVICE,national-day-promo-8-off-one-time-cleaning-service,Tue Aug 02 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Need some help? This app lets you book a cleaner in five minutes flat,need-some-help-this-app-lets-you-book-a-cleaner-in-five-minutes-flat,Fri May 29 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Press Release,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7504eb9892d417195cf9b_Need_some_help_This_app_lets_you_book_a_cleaner_in_five_minutes_flat-1.png,,
Protect Homes in Singapore from Neighbourhood Construction Site Dust,neighbourhood-construction-site-dust,Tue Nov 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/655c2d97388566065113d0e1_Neighbourhood%20Construction%20Site%20Dust.webp,"Protect your home from construction dust in Singapore. Learn effective measures to protect your family from health risks. Plus, discover how Sendhelper can keep your living space dust-free amidst neighbourhood construction.",Singapore Living
NEW SERVICE LAUNCH: TASKS & ERRANDS,new-service-launch-tasks-errands,Tue Nov 24 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7507925c16a019ae3fa1e_banner_fb2.png,,Editor's Choice
Easy New Year’s House Cleaning Resolutions You Can Start Today,new-year-house-cleaning-resolutions,Sat Dec 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6586af914660e539c8b549b4_Easy%20New%20Year%E2%80%99s%20House%20Cleaning%20Resolutions%20You%20Can%20Start%20Today.webp,Here are some easy New Year's house cleaning resolutions that you can stick on to by following a cleaning routine. Chek them out!,Home Tips
NEW YEAR SPECIAL: $10 CASHBACK ON ALL SERVICES,new-year-special-10-cashback-on-all-services,Mon Dec 27 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,"$12 OFF all Sendhelper home services. Find the best deal in Singapore for cleaning, laundry, aircon, handyman and pest control!",
OFFTOBER: $10 OFF CLEANING SERVICE,offtober-10-off-cleaning-service,Thu Oct 21 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750d8193808833b279b9c_OFFTOBER-_FB.png,,
House Cleaning Tips: The Ultimate Guide to Clean Your Home in Less Than One Hour,one-hour-house-cleaning-tips,Wed Jul 20 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Need to tidy up your home before a quick visit by friends or family? Here's a few house cleaning tips to clean up your home in less than one hour.,Home Tips
(INVITE ONLY) $5 OFF ONE-TIME AIRCON SERVICE,one-time-aircon-service-sendhelper-promotion,Tue Mar 22 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
10% OFF CLEANING SERVICE,one-time-cleaning-promotion-april,Tue Apr 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75106debdd54bd3a4ce88_OTC2_1200x628.png,,
Top Online Scams Targeting Elderly and How to Prevent Them,online-scams-targeting-elderly-in-singapore,Fri Sep 30 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Singapore Living
[Only for Existing Customers] 11% off all Home Services,only-for-existing-customers-11-off-all-home-services,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,11% off all Home services for existing customers.,
[Only for New Customers] $50 off for First-Time Users,only-for-new-customers-50-off-for-first-time-users,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,$50 off for First-Time Users,
Oven Cleaning: All Things You Probably Didn’t Know,oven-cleaning-tips,Thu Jul 11 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/66911b72195abef61f2f7211_Oven%20Cleaning.webp,Ovens are quintessential in households. They are often overused and forgotten to be cleaned up. Here's a few tips about oven cleaning.,Home Tips
Parenting in the Time of a Pandemic: How to Become an Awesome Father,parenting-tips-in-the-time-of-a-pandemic,Fri Oct 23 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"Dr. Natalie Games, a Clinical Psychologist shares parenting tips and expert opinion on how to become a good father especially in the time of a pandemic.",Interviews
Parquet Floor Cleaning: A Comprehensive Guide,parquet-floor-cleaning-a-comprehensive-guide,Fri Mar 08 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/65ea8a149a81ce14d3fd42dc_Parquet%20Floor%20Cleaning%20A%20Comprehensive.webp,Comprehensive guide on parquet floor cleaning to help you manage and protect your flooring.,Home Projects & DIY
Top Benefits of Parquet Floor Polishing,parquet-floor-polishing-service-singapore,Wed Nov 04 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d75075fd62470d893fb6d4_Parquet-Floor-Blog.jpeg,Parquet floor polishing keeps wooden floors retain its lustre for a long time.There are also several other benefits to polishing the floor.,Home Projects & DIY
Part Time Cleaner Singapore,part-time-cleaner-singapore,Wed Apr 29 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Part time cleaners are just as efficient as full time maids. They come in and perform the same kind of high quality cleaning services.,
Part Time Maids Singapore,part-time-maids-singapore,Wed Apr 29 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Sendhelper provides background checked part-time maids in Singapore. They will come to your house on an ad hoc or weekly basis.,
Enjoy The Perfect Barbeque With Family And Friends,perfect-barbeque-with-family-and-friends,Fri Jul 08 2016 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d74cf6a7491d2d3d88e43d_Enjoy-The-Perfect-Barbeque-With-Family-And-Friends-01-1.jpeg,Find out the reasons why hiring a person chef for your babeque party is the best choice you can make amidst your busy schedule.,
Enjoy The Perfect Barbeque With Family And Friends,perfect-barbeque-with-family-and-friends-5,Fri Jul 08 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d74cf6a7491d2d3d88e43d_Enjoy-The-Perfect-Barbeque-With-Family-And-Friends-01-1.jpeg,Find out the reasons why hiring a person chef for your babeque party is the best choice you can make amidst your busy schedule.,Home Tips
